config_id,family,direction,params_json,trades,winrate,avg_win_r,avg_loss_r,expectancy_r,profit_factor_r,total_r,max_drawdown_r,cost_r_per_trade,evidence,fee_per_fill,slippage_per_fill
51ab427d075eee,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",196,0.40816326530612246,2.3796980225910564,-1.1373709643180634,0.29816739768565886,1.4429514217877004,58.44080994638914,11.910080717186226,0.13971363361823969,exploratory,0.0005,0.0002
111d9e990bb7ae,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",189,0.3968253968253968,2.3694954362399754,-1.1616284469801814,0.23961118921829364,1.3419769294787804,45.2865147622575,12.452256938119874,0.15868281361877634,exploratory,0.0005,0.0002
99a721e5b120ae,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",220,0.41818181818181815,2.360858642549721,-1.1993649453138522,0.2894558277927327,1.4148046897340094,63.680282114401194,14.953341343700444,0.1795029742276583,exploratory,0.0005,0.0002
93983b74b7b9d7,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",202,0.44554455445544555,1.8778122982016812,-1.1638578176830674,0.19134173889924633,1.2965125878166586,38.65103125764776,14.950507288049899,0.1588565442713777,exploratory,0.0005,0.0002
7f53c01695b964,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",210,0.3904761904761905,2.353977314670705,-1.223220357708569,0.17359016198238567,1.2328250651712942,36.45393401630099,19.70461320193801,0.2032810338487085,exploratory,0.0005,0.0002
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",323,0.39628482972136225,2.370271840704981,-1.1561908180725204,0.2412928361798641,1.3456868212402437,77.9375860860961,15.735767313350964,0.14476283956215472,meaningful,0.0005,0.0002
0049a2440077d5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",222,0.38738738738738737,2.3783706883115556,-1.1313797420625782,0.22825330754181575,1.3293235189273278,50.6722342742831,13.954425269132145,0.13792043664666748,exploratory,0.0005,0.0002
415dd941af93e8,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",330,0.41818181818181815,2.4460058782888625,-1.2378885485581277,0.30264912085061363,1.4202140629444284,99.8742098807025,13.007704042640086,0.24719136110884504,meaningful,0.0005,0.0002
836ff872e09519,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.25}",239,0.4351464435146444,2.3426128701699516,-1.3049271341766295,0.28228692629217567,1.3829734221642356,67.46657538382999,21.326635280458603,0.25122218679775193,exploratory,0.0005,0.0002
b4dbb83f1cf790,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 1.75}",233,0.4678111587982833,1.8765368993679725,-1.2018655740853648,0.23824545426834243,1.3724800040538088,55.51119084452379,15.555829858138615,0.1791650630122741,exploratory,0.0005,0.0002
746a32c45fd61c,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 1.75}",254,0.4015748031496063,2.3546510620632604,-1.1903559483196513,0.23322954403884058,1.32741369829607,59.240304185865504,15.963866254806717,0.17901888132153823,exploratory,0.0005,0.0002
d4144b222f8101,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.0, ""sl_atr"": 2.25}",239,0.4351464435146444,1.868018416769408,-1.1340663802287412,0.17228014231438646,1.2689433922686801,41.17495401313836,19.45276472956875,0.15736299998323441,exploratory,0.0005,0.0002
dceb0551e460a1,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",277,0.4007220216606498,2.3091690989189124,-1.2623005295250356,0.1688660002846332,1.223229267175966,46.775882078843395,29.213765298139243,0.2765148812696977,exploratory,0.0005,0.0002
4e33ddc251a42c,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",210,0.3761904761904762,2.3657387372025966,-1.158472438573037,0.16730224183779674,1.231506960848192,35.13347078593731,20.284716447239305,0.16196366041480395,exploratory,0.0005,0.0002
0e8713b75bea49,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 1.75}",357,0.39215686274509803,2.394148316034818,-1.1608898867804307,0.23324274177456852,1.330541194635114,83.26765881352097,14.082800247937257,0.15366465466979312,meaningful,0.0005,0.0002
3299c83a435c9c,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 2.25}",266,0.37593984962406013,2.4541087218641757,-1.105911231239668,0.23244213458884475,1.3367969384430296,61.8296078006327,12.240166820627305,0.13401471484801344,exploratory,0.0005,0.0002
d469d5382ce9e0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",312,0.3974358974358974,2.368500748520395,-1.1725034719435052,0.2348187182408653,1.3323650281180468,73.26344009114997,13.088158255985235,0.15717990596046186,meaningful,0.0005,0.0002
0049f87d094ef0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",212,0.4481132075471698,1.88834819126581,-1.1482586137294775,0.21248500171652376,1.335303871499235,45.04682036390304,12.899409641256028,0.1394344584982182,exploratory,0.0005,0.0002
2174e9e9857f24,atr_expansion_breakout,long,"{""atr_mean_window"": 96, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",188,0.3670212765957447,2.367665493007665,-1.157395427401377,0.1363769316849204,1.1861530004945635,25.638863156765034,20.123262490399355,0.15891106443738912,exploratory,0.0005,0.0002
d910949f667cc5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.0, ""sl_atr"": 1.75}",269,0.45724907063197023,1.864124103612608,-1.1911014843765766,0.205897576302493,1.318494467538205,55.38644802537062,16.432339543838026,0.1782063594765161,exploratory,0.0005,0.0002
