config_id,family,direction,params_json,trades,winrate,avg_win_r,avg_loss_r,expectancy_r,profit_factor_r,total_r,max_drawdown_r,cost_r_per_trade,evidence,fee_per_fill,slippage_per_fill
51ab427d075eee,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",254,0.3779527559055118,2.3718755139982273,-1.1389170297696452,0.1879966875599446,1.265359561003782,47.751158640225924,21.450896012927828,0.1450566029559542,exploratory,0.0005,0.0002
111d9e990bb7ae,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",246,0.34552845528455284,2.3657908963861662,-1.1568636634641867,0.060313725101992434,1.0796605321015966,14.837176375090138,44.231156300346015,0.16102293324643163,exploratory,0.0005,0.0002
99a721e5b120ae,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",284,0.397887323943662,2.347316415190281,-1.1974078530867138,0.21299300013617484,1.295423785260963,60.490012038673655,18.727929594214274,0.18690918662689557,exploratory,0.0005,0.0002
93983b74b7b9d7,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",260,0.4076923076923077,1.8743624877147982,-1.163383159010374,0.075082373885273,1.1089601894568635,19.52141721017098,34.84312460561969,0.16082047179802134,exploratory,0.0005,0.0002
7f53c01695b964,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",270,0.34444444444444444,2.3518058995753885,-1.2241999545346027,0.007535395214394188,1.0093895369162915,2.0345567078864306,55.31913045903759,0.20589635843487716,exploratory,0.0005,0.0002
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",434,0.3640552995391705,2.360313974288917,-1.1541026784167234,0.12533932878947757,1.170774712620725,54.39726869463327,31.91360486923591,0.15431636142213312,meaningful,0.0005,0.0002
0049a2440077d5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",295,0.3593220338983051,2.3713058020537487,-1.1323367211859607,0.12659923631712128,1.1745081466619045,37.34677471355078,22.077132191592554,0.14233330200882974,exploratory,0.0005,0.0002
415dd941af93e8,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",438,0.4041095890410959,2.411901848102282,-1.2460201879808208,0.23218118276509073,1.3127055170754585,101.69535805110974,25.302957235547908,0.25858973764219717,meaningful,0.0005,0.0002
836ff872e09519,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.25}",313,0.41214057507987223,2.3328425470418392,-1.301237741454882,0.19651419853258456,1.2568998187228602,61.508944140698965,22.435680948963274,0.26423576730942266,meaningful,0.0005,0.0002
b4dbb83f1cf790,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 1.75}",301,0.4485049833887043,1.861988487485584,-1.2022691993761612,0.17206564356847548,1.2595080591205696,51.79175871411112,17.450602120957775,0.18783201058811574,meaningful,0.0005,0.0002
