config_id,family,direction,params_json,trades,winrate,avg_win_r,avg_loss_r,expectancy_r,profit_factor_r,total_r,max_drawdown_r,cost_r_per_trade,evidence,fee_per_fill,slippage_per_fill
51ab427d075eee,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",229,0.38427947598253276,2.3777853755447493,-1.1340126050200026,0.21549928270793703,1.3086343902948332,49.34933574011758,18.199858584697097,0.13747450299539615,exploratory,0.0005,0.0002
111d9e990bb7ae,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",219,0.3607305936073059,2.3669558343986945,-1.1532349191663758,0.11660558097810156,1.158167639132782,25.53662223420424,32.202149466173125,0.15581468291228373,exploratory,0.0005,0.0002
99a721e5b120ae,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",255,0.4,2.357014365099553,-1.193270117384947,0.22684367560885316,1.3168375602248121,57.84513728025755,15.261810143611903,0.17682897095196579,exploratory,0.0005,0.0002
93983b74b7b9d7,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",233,0.41630901287553645,1.875807800452602,-1.1597668706944806,0.10397022416074275,1.1535872959216746,24.225062229453062,29.376476316244588,0.1559017023461524,exploratory,0.0005,0.0002
7f53c01695b964,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",241,0.36099585062240663,2.3535733852745695,-1.2212211743614292,0.06926482849471984,1.0887594820281261,16.69282366722748,39.46572355101152,0.19973194551992796,exploratory,0.0005,0.0002
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",372,0.3790322580645161,2.3674046054488467,-1.1488748140041054,0.18390851433693295,1.257786450830253,68.41396733333906,20.277665848916087,0.1439073750774473,meaningful,0.0005,0.0002
0049a2440077d5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",266,0.3609022556390977,2.3773400826338813,-1.1271010329378337,0.13765967042639407,1.1911069990926242,36.61747233342082,21.14541694717071,0.1347494703774156,exploratory,0.0005,0.0002
415dd941af93e8,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",390,0.4,2.4367813932030677,-1.2377976362170757,0.23203397555098162,1.312428527305047,90.49325046488283,25.302957235547908,0.24401241818677338,meaningful,0.0005,0.0002
836ff872e09519,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.25}",279,0.4157706093189964,2.3412607974551345,-1.2971921240881765,0.2155696640803685,1.2844460718734843,60.143936278422814,22.07996434799398,0.24893972885758356,exploratory,0.0005,0.0002
b4dbb83f1cf790,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 1.75}",270,0.45185185185185184,1.8723670084213249,-1.1977342120856855,0.18949670977303754,1.288631195076565,51.16411163872014,16.48273302028545,0.17756254143844286,exploratory,0.0005,0.0002
